##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
11,"Kranson,Kaci",*,32,10-15,2-4,9-10,0-9,9,2,2,2,0,2,31,Scranton,Scranton_Susquehanna_1-11-2025
20,"Lamanna,Meghan",*,33,4-10,3-8,1-2,2-2,4,4,4,2,0,2,12,Scranton,Scranton_Susquehanna_1-11-2025
13,"Hartnett,Maddie",*,26,3-7,2-4,1-2,0-3,3,5,2,0,0,0,9,Scranton,Scranton_Susquehanna_1-11-2025
01,"Romanowski,Kaeli",*,29,2-8,2-4,2-2,0-3,3,3,2,2,0,7,8,Scranton,Scranton_Susquehanna_1-11-2025
33,"Quigley,Kyra",*,28,4-6,0-0,0-2,2-6,8,4,2,2,5,2,8,Scranton,Scranton_Susquehanna_1-11-2025
15,"Bennett,Elizabeth",,12,0-6,0-3,2-2,1-0,1,4,1,0,0,0,2,Scranton,Scranton_Susquehanna_1-11-2025
14,"Stoupakis,Natalie",,8,0-1,0-0,2-2,0-0,0,1,1,2,0,0,2,Scranton,Scranton_Susquehanna_1-11-2025
12,"Sloan,Jenna",,19,0-1,0-1,0-0,0-2,2,1,1,2,1,2,0,Scranton,Scranton_Susquehanna_1-11-2025
05,"Gorski,Katie",,13,0-4,0-2,0-0,1-3,4,2,0,0,1,1,0,Scranton,Scranton_Susquehanna_1-11-2025
00,"Pinckert,Julia",*,30,4-11,2-4,2-2,1-4,5,4,0,2,0,0,12,Susquehanna,Scranton_Susquehanna_1-11-2025
24,"Maffei,Zoie",*,18,1-3,0-0,3-6,3-1,4,2,1,2,0,1,5,Susquehanna,Scranton_Susquehanna_1-11-2025
03,"Selvaggi,Kenzie",*,29,1-8,0-3,1-2,1-1,2,1,1,0,0,0,3,Susquehanna,Scranton_Susquehanna_1-11-2025
05,"Klein,Lauren",*,29,1-7,0-3,1-2,5-2,7,0,0,4,0,1,3,Susquehanna,Scranton_Susquehanna_1-11-2025
12,"George,Carly",*,19,1-4,0-0,0-0,2-5,7,3,1,2,0,0,2,Susquehanna,Scranton_Susquehanna_1-11-2025
15,"Greek,Annie",,19,1-4,1-2,6-8,1-6,7,3,0,2,0,0,9,Susquehanna,Scranton_Susquehanna_1-11-2025
14,"Meehan,Grace",,23,1-6,1-4,2-2,1-6,7,3,0,9,0,1,5,Susquehanna,Scranton_Susquehanna_1-11-2025
11,"Weyant,Sydney",,21,0-3,0-3,3-4,0-4,4,0,1,2,0,0,3,Susquehanna,Scranton_Susquehanna_1-11-2025
32,"Servitto,Greta",,12,1-4,0-1,1-4,0-1,1,4,0,0,1,0,3,Susquehanna,Scranton_Susquehanna_1-11-2025
