##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
12,"Haggins,Briyah",*,16,4-7,1-1,0-0,0-2,2,1,0,1,1,0,9,Goucher,Goucher_Scranton_2-1-2025
20,"Whitaker,Amira",*,21,2-9,0-4,3-6,0-4,4,2,2,2,0,0,7,Goucher,Goucher_Scranton_2-1-2025
10,"Townsend,Leila",*,15,2-5,1-2,0-0,0-0,0,2,1,0,0,1,5,Goucher,Goucher_Scranton_2-1-2025
03,"Villanueva,Maiya",*,13,1-8,1-5,2-2,0-0,0,0,0,1,0,0,5,Goucher,Goucher_Scranton_2-1-2025
21,"Holmes,Savannah",*,11,0-2,0-1,0-0,1-1,2,3,0,1,0,1,0,Goucher,Goucher_Scranton_2-1-2025
02,"Boykin,Meona",,25,7-21,1-7,1-4,3-2,5,4,1,2,0,2,16,Goucher,Goucher_Scranton_2-1-2025
25,"Knox,Sanai",,17,1-4,0-0,2-2,2-0,2,2,0,1,0,0,4,Goucher,Goucher_Scranton_2-1-2025
06,"Vaselaros,Kiara",,8,1-2,1-1,0-0,0-0,0,1,0,0,0,0,3,Goucher,Goucher_Scranton_2-1-2025
04,"Igwe,Chi",,12,1-5,0-0,0-0,0-1,1,2,0,2,0,0,2,Goucher,Goucher_Scranton_2-1-2025
23,"Towns,Lauryn",,7,1-3,0-0,0-0,0-2,2,5,0,3,0,1,2,Goucher,Goucher_Scranton_2-1-2025
15,"George,Nia",,19,0-0,0-0,0-0,2-1,3,1,0,1,0,0,0,Goucher,Goucher_Scranton_2-1-2025
22,"Turner,Merci",,18,0-4,0-2,0-0,1-2,3,2,1,0,0,0,0,Goucher,Goucher_Scranton_2-1-2025
30,"Cox,Ava",,9,0-1,0-1,0-0,0-1,1,0,0,0,0,0,0,Goucher,Goucher_Scranton_2-1-2025
14,"Hendricks,Lucy",,5,0-0,0-0,0-0,0-1,1,0,0,0,0,0,0,Goucher,Goucher_Scranton_2-1-2025
44,"McCoy,Zion",,4,0-0,0-0,0-0,0-0,0,2,0,0,0,0,0,Goucher,Goucher_Scranton_2-1-2025
11,"Kranson,Kaci",*,21,9-15,1-3,6-9,4-4,8,3,3,1,0,4,25,Scranton,Goucher_Scranton_2-1-2025
20,"Lamanna,Meghan",*,28,3-10,0-4,0-1,5-1,6,0,3,1,0,2,6,Scranton,Goucher_Scranton_2-1-2025
33,"Quigley,Kyra",*,9,3-3,0-0,0-0,0-2,2,4,1,2,1,0,6,Scranton,Goucher_Scranton_2-1-2025
13,"Hartnett,Maddie",*,22,2-6,1-3,0-0,2-2,4,0,2,0,1,0,5,Scranton,Goucher_Scranton_2-1-2025
01,"Romanowski,Kaeli",*,16,2-3,0-0,0-0,3-4,7,4,5,1,0,1,4,Scranton,Goucher_Scranton_2-1-2025
15,"Bennett,Elizabeth",,22,6-14,1-3,6-7,2-7,9,1,3,0,1,0,19,Scranton,Goucher_Scranton_2-1-2025
05,"Gorski,Katie",,14,3-5,1-2,2-4,1-5,6,2,2,1,0,1,9,Scranton,Goucher_Scranton_2-1-2025
14,"Stoupakis,Natalie",,16,2-5,2-4,2-2,2-3,5,1,1,1,0,0,8,Scranton,Goucher_Scranton_2-1-2025
12,"Sloan,Jenna",,17,2-5,0-0,2-3,0-3,3,0,4,2,1,0,6,Scranton,Goucher_Scranton_2-1-2025
03,"Brewer,Morgan",,8,2-2,0-0,2-2,0-2,2,0,0,0,0,1,6,Scranton,Goucher_Scranton_2-1-2025
10,"Lynch,Allie",,5,1-1,0-0,2-2,0-1,1,0,0,0,0,0,4,Scranton,Goucher_Scranton_2-1-2025
23,"Montgomery,Elyse",,3,1-1,0-0,2-2,3-0,3,0,0,0,0,0,4,Scranton,Goucher_Scranton_2-1-2025
02,"Bender,Ashlyn",,4,1-2,0-0,0-0,0-1,1,0,0,0,0,0,2,Scranton,Goucher_Scranton_2-1-2025
30,"Kraker,Sabrina",,3,0-1,0-0,2-2,1-0,1,0,0,1,1,0,2,Scranton,Goucher_Scranton_2-1-2025
22,"Halligan,Lizzie",,5,0-0,0-0,0-2,0-1,1,0,0,1,0,0,0,Scranton,Goucher_Scranton_2-1-2025
00,"Cieszko,Selena",,4,0-2,0-0,0-0,0-0,0,0,1,0,0,0,0,Scranton,Goucher_Scranton_2-1-2025
24,"Francione,Marisa",,3,0-3,0-1,0-0,2-0,2,1,2,0,0,0,0,Scranton,Goucher_Scranton_2-1-2025
