##,Player,GS,MIN,FG,3PT,FT,ORB-DRB,REB,PF,A,TO,BLK,STL,PTS,Team,game_id
21,"Grim,Breana",*,36,6-12,3-5,4-4,0-6,6,2,7,6,3,0,19,York (PA),York (PA)_Susquehanna_11-21-2023
14,"Burda,Taylor",*,38,5-11,2-7,4-5,3-4,7,2,2,2,1,0,16,York (PA),York (PA)_Susquehanna_11-21-2023
35,"Zimmerman,Makenna",*,30,4-6,1-1,4-7,0-6,6,4,1,4,5,1,13,York (PA),York (PA)_Susquehanna_11-21-2023
15,"Hocker,Alyssa",*,27,2-7,0-3,0-0,1-6,7,3,2,4,1,1,4,York (PA),York (PA)_Susquehanna_11-21-2023
22,"Naylor,Brooklyn",*,22,1-2,0-0,0-0,1-4,5,4,0,1,2,0,2,York (PA),York (PA)_Susquehanna_11-21-2023
02,"Panopoulos,Georgia",,22,6-11,0-1,2-4,3-0,3,2,1,1,0,4,14,York (PA),York (PA)_Susquehanna_11-21-2023
33,"Brezovec,Mackenzie",,5,1-2,1-1,0-0,0-2,2,1,0,2,0,0,3,York (PA),York (PA)_Susquehanna_11-21-2023
20,"Brenneman,Taylor",,7,1-2,0-0,0-0,0-0,0,4,2,1,0,0,2,York (PA),York (PA)_Susquehanna_11-21-2023
03,"Smith,Carey",,7,0-0,0-0,0-0,0-0,0,1,0,0,0,0,0,York (PA),York (PA)_Susquehanna_11-21-2023
30,"Springer,Bailey",,6,0-1,0-0,0-0,0-2,2,1,2,0,0,0,0,York (PA),York (PA)_Susquehanna_11-21-2023
30,"Lynch,Kaitlyn",*,27,4-7,2-3,4-4,0-4,4,1,2,3,1,0,14,Susquehanna,York (PA)_Susquehanna_11-21-2023
05,"Klein,Lauren",*,35,2-6,0-0,6-6,0-4,4,2,3,1,0,2,10,Susquehanna,York (PA)_Susquehanna_11-21-2023
21,"Roth,Julia",*,32,2-13,0-0,4-6,3-2,5,3,3,1,1,4,8,Susquehanna,York (PA)_Susquehanna_11-21-2023
24,"Maffei,Zoie",*,27,3-9,0-2,1-2,4-2,6,4,1,2,0,4,7,Susquehanna,York (PA)_Susquehanna_11-21-2023
00,"Pinckert,Julia",*,31,1-7,0-1,4-6,0-2,2,3,2,5,1,2,6,Susquehanna,York (PA)_Susquehanna_11-21-2023
03,"Selvaggi,Kenzie",,15,1-4,1-4,0-0,0-1,1,1,1,1,0,0,3,Susquehanna,York (PA)_Susquehanna_11-21-2023
31,"Meehan,Grace",,12,1-2,1-1,0-0,0-2,2,0,0,0,0,0,3,Susquehanna,York (PA)_Susquehanna_11-21-2023
12,"George,Carly",,8,1-2,0-0,0-0,2-1,3,2,0,1,0,0,2,Susquehanna,York (PA)_Susquehanna_11-21-2023
11,"Miller,Madison",,2,1-1,0-0,0-0,0-0,0,1,0,0,0,0,2,Susquehanna,York (PA)_Susquehanna_11-21-2023
32,"Yuhas,Mackenzie",,1,1-2,0-0,0-1,0-0,0,0,0,0,0,0,2,Susquehanna,York (PA)_Susquehanna_11-21-2023
01,"Weyant,Sydney",,7,0-3,0-2,0-0,0-0,0,0,0,1,0,0,0,Susquehanna,York (PA)_Susquehanna_11-21-2023
15,"Greek,Annie",,3,0-2,0-0,0-0,0-0,0,0,0,0,0,0,0,Susquehanna,York (PA)_Susquehanna_11-21-2023
